u,v,key,osmid,highway,lanes,oneway,reversed,length,geometry,ref,name,bridge,maxspeed,service,access,tunnel,width
149718541,3640032221,0,15144372,residential,,False,True,169.12132430056687,"LINESTRING (-98.4444355 29.4186187, -98.445652 29.418611, -98.445703 29.418607, -98.445812 29.418584, -98.445899 29.418553, -98.445942 29.418537, -98.4461449 29.4184514)",,Del Rio Street,,,,,,
149718895,149718897,0,15144392,residential,,False,False,199.4490246700979,"LINESTRING (-98.447213 29.409414, -98.445154 29.409423)",,Yucca Street,,,,,,
149718895,149606868,0,15144392,residential,,False,True,201.7728084076668,"LINESTRING (-98.447213 29.409414, -98.449296 29.409407)",,Yucca Street,,,,,,
149718895,149834652,0,15180772,residential,,False,False,109.86501306986868,"LINESTRING (-98.447213 29.409414, -98.447203 29.408426)",,Hallie Avenue,,,,,,
149718895,149769322,0,15180772,residential,,False,True,51.59597369874924,"LINESTRING (-98.447213 29.409414, -98.447217 29.409878)",,Hallie Avenue,,,,,,
149718897,3629417037,0,15144392,residential,,False,False,1.4045528536540601,"LINESTRING (-98.445154 29.409423, -98.4451395 29.409423)",,Yucca Street,,,,,,
149718897,149718895,0,15144392,residential,,False,True,199.4490246700979,"LINESTRING (-98.445154 29.409423, -98.447213 29.409414)",,Yucca Street,,,,,,
149718897,149834654,0,133585615,residential,,False,False,110.41778036569492,"LINESTRING (-98.445154 29.409423, -98.445149 29.40843)",,Anita Street,,,,,,
149718906,149711555,0,104551862,residential,,False,False,37.30390190106935,"LINESTRING (-98.442183 29.409435, -98.441798 29.409443)",,Yucca Street,,,,,,
149718906,149922781,0,15158442,residential,,False,True,151.235869583161,"LINESTRING (-98.442183 29.409435, -98.442118 29.409626, -98.442005 29.409866, -98.441977 29.409939, -98.441962 29.410016, -98.441953 29.410093, -98.441949 29.410762)",,Robeson Avenue,,,,,,
149718906,6657800746,0,"[104551888, 104551862, 15144392]",residential,,False,True,146.15248341619713,"LINESTRING (-98.442183 29.409435, -98.4429095 29.4094353, -98.4433878 29.4094353, -98.4436917 29.409428)",,Yucca Street,yes,,,,,
149718909,149718911,0,104551862,residential,,False,False,29.54424402930429,"LINESTRING (-98.439215 29.409451, -98.43891 29.40945)",,Yucca Street,,,,,,
149718909,149550073,0,104551862,residential,,False,True,125.92716459931505,"LINESTRING (-98.439215 29.409451, -98.440515 29.409445)",,Yucca Street,,,,,,
149718909,149550080,0,15174230,residential,,False,True,51.435372589447226,"LINESTRING (-98.439215 29.409451, -98.439201 29.409732, -98.439191 29.40985, -98.439173 29.409911)",,Aurelia Street,,,,,,
149718911,149718913,0,104551862,residential,,False,False,199.54359372647366,"LINESTRING (-98.43891 29.40945, -98.43685 29.409453)",,Yucca Street,,,,,,
149718911,149718909,0,104551862,residential,,False,True,29.54424402930429,"LINESTRING (-98.43891 29.40945, -98.439215 29.409451)",,Yucca Street,,,,,,
149718911,149834665,0,15174232,residential,,False,False,114.20953282213195,"LINESTRING (-98.43891 29.40945, -98.438922 29.408948, -98.438921 29.408423)",,Aurelia Street,,,,,,
149718913,149922774,0,15184422,residential,2,False,True,103.74573664567264,"LINESTRING (-98.43685 29.409453, -98.436846 29.410386)",,Amanda Street,,,,,,
149718913,149718911,0,104551862,residential,,False,True,199.54359372647366,"LINESTRING (-98.43685 29.409453, -98.43891 29.40945)",,Yucca Street,,,,,,
149720873,149720874,0,15144471,residential,,False,False,13.366316640720692,"LINESTRING (-98.46126 29.421696, -98.461122 29.421697)",,Gibbs Street,,,,,,
149720873,8289112414,0,1079384781,secondary,2,True,False,12.520941034237337,"LINESTRING (-98.46126 29.421696, -98.461259 29.4215834)",,North New Braunfels Avenue,,,,,,
149720874,149720876,0,15144471,residential,,False,False,204.65265217789428,"LINESTRING (-98.461122 29.421697, -98.459009 29.421699)",,Gibbs Street,,,,,,
149720874,149720873,0,15144471,residential,,False,True,13.366316640720692,"LINESTRING (-98.461122 29.421697, -98.46126 29.421696)",,Gibbs Street,,,,,,
149720874,149676099,0,15148178,secondary,,True,False,94.86270786631044,"LINESTRING (-98.461122 29.421697, -98.461053 29.422548)",,North New Braunfels Avenue,,30 mph,,,,
149720876,149642538,0,15144471,residential,,False,False,218.50606481847953,"LINESTRING (-98.459009 29.421699, -98.456753 29.42171)",,Gibbs Street,,,,,,
149720876,149720874,0,15144471,residential,,False,True,204.65265217789428,"LINESTRING (-98.459009 29.421699, -98.461122 29.421697)",,Gibbs Street,,,,,,
149720876,149676102,0,15169677,residential,,False,False,93.84910045840995,"LINESTRING (-98.459009 29.421699, -98.459006 29.422543)",,North Polaris Street,,,,,,
149720876,149636906,0,15169677,residential,,False,True,62.27045205974459,"LINESTRING (-98.459009 29.421699, -98.459005 29.421139)",,North Polaris Street,,,,,,
149720879,149720881,0,15144471,residential,,False,False,221.79556357977023,"LINESTRING (-98.454555 29.42177, -98.452265 29.421769)",,Gibbs Street,,,,,,
149720879,149642538,0,15144471,residential,,False,True,212.98955272174362,"LINESTRING (-98.454555 29.42177, -98.456753 29.42171)",,Gibbs Street,,,,,,
149720879,149676182,0,15152631,residential,,False,False,46.47964590805354,"LINESTRING (-98.454555 29.42177, -98.454554 29.422188)",,North Mittman Street,,,,,,
149720879,149636913,0,15152631,residential,,False,True,70.08242355705181,"LINESTRING (-98.454555 29.42177, -98.454534 29.42114)",,North Mittman Street,,,,,,
149720881,149720879,0,15144471,residential,,False,True,221.79556357977023,"LINESTRING (-98.452265 29.421769, -98.454555 29.42177)",,Gibbs Street,,,,,,
149720881,149676186,0,15149624,secondary,,False,False,47.147113432078505,"LINESTRING (-98.452265 29.421769, -98.452267 29.422193)",,North Walters Street,,,,,,
149720881,149720889,0,15149624,secondary,,False,True,5.0047160404855475,"LINESTRING (-98.452265 29.421769, -98.452266 29.421724)",,North Walters Street,,,,,,
149720889,149684250,0,15144472,residential,,False,False,228.67251495724614,"LINESTRING (-98.452266 29.421724, -98.449905 29.421721)",,Gibbs Street,,,,,,
149720889,149720881,0,15149624,secondary,,False,False,5.0047160404855475,"LINESTRING (-98.452266 29.421724, -98.452265 29.421769)",,North Walters Street,,,,,,
149720889,149636930,0,15149624,secondary,,False,True,62.26932220964179,"LINESTRING (-98.452266 29.421724, -98.452267 29.421164)",,North Walters Street,,,,,,
149720892,149684250,0,15144472,residential,,False,True,242.45909255150409,"LINESTRING (-98.4474017 29.4217343, -98.449905 29.421721)",,Gibbs Street,,,,,,
149720892,149676174,0,15167508,residential,,False,False,92.81836123920424,"LINESTRING (-98.4474017 29.4217343, -98.447393 29.422569)",,North Mel Waiters Way,,,,,,
149720892,149636934,0,15167508,residential,,False,True,63.31077008955558,"LINESTRING (-98.4474017 29.4217343, -98.4474117 29.421165)",,North Mel Waiters Way,,,,,,
149725306,149725319,0,15144778,residential,,False,False,82.73308189290512,"LINESTRING (-98.439805 29.415914, -98.439759 29.415871, -98.439654 29.415753, -98.439563 29.415625, -98.439489 29.41549, -98.439456 29.415418, -98.439398 29.415268)",,Baxter Avenue,,,,,,
149725306,8186188498,0,15144778,residential,,False,True,48.07351902410701,"LINESTRING (-98.439805 29.415914, -98.440004 29.416064, -98.440146 29.416148, -98.4402001 29.4161735)",,Baxter Avenue,,,,,,
149725306,8186188512,0,15170157,residential,,False,False,86.28427908572604,"LINESTRING (-98.439805 29.415914, -98.439691 29.416004, -98.439623 29.416038, -98.439551 29.416066, -98.4389971 29.416215)",,Hub Avenue,,,,,,
149725319,149594888,0,15180275,residential,,False,False,150.4448211472567,"LINESTRING (-98.439398 29.415268, -98.437916 29.415673)",,Fargo Avenue,,,,,,
149725319,150019247,0,15180275,residential,,False,True,88.6035621715466,"LINESTRING (-98.439398 29.415268, -98.440271 29.41503)",,Fargo Avenue,,,,,,
149725319,149725306,0,15144778,residential,,False,True,82.73308189290512,"LINESTRING (-98.439398 29.415268, -98.439456 29.415418, -98.439489 29.41549, -98.439563 29.415625, -98.439654 29.415753, -98.439759 29.415871, -98.439805 29.415914)",,Baxter Avenue,,,,,,
149725582,149725585,0,15144798,residential,,False,False,148.2357262523465,"LINESTRING (-98.4702555 29.426842, -98.468725 29.426856)",,Gorman Street,,,,,,
149725582,149875524,0,15166149,tertiary,,False,False,81.83962803791609,"LINESTRING (-98.4702555 29.426842, -98.4702546 29.427578)",,North Pine Street,,,,,,
149725582,149958432,0,15166149,tertiary,,False,True,56.70951337444648,"LINESTRING (-98.4702555 29.426842, -98.470256 29.426332)",,North Pine Street,,,,,,
149725585,149725587,0,15144798,residential,,False,False,69.34395283104188,"LINESTRING (-98.468725 29.426856, -98.468009 29.426856)",,Gorman Street,,,,,,
149725585,149725582,0,15144798,residential,,False,True,148.2357262523465,"LINESTRING (-98.468725 29.426856, -98.4702555 29.426842)",,Gorman Street,,,,,,
149725585,149875527,0,15166375,residential,,False,False,80.64985237555855,"LINESTRING (-98.468725 29.426856, -98.468724 29.4275813)",,Willow Street,,,,,,
149725587,149725590,0,15144798,residential,,False,False,74.67197631584088,"LINESTRING (-98.468009 29.426856, -98.467238 29.42686)",,Gorman Street,,,,,,
149725587,149725585,0,15144798,residential,,False,True,69.34395283104188,"LINESTRING (-98.468009 29.426856, -98.468725 29.426856)",,Gorman Street,,,,,,
149725587,149958437,0,15161227,residential,,False,True,57.15501154042246,"LINESTRING (-98.468009 29.426856, -98.468012 29.426342)",,North Monumental Street,,,,,,
149725590,149725594,0,15144798,residential,,False,False,154.3776118175281,"LINESTRING (-98.467238 29.42686, -98.465644 29.426862)",,Gorman Street,,,,,,
149725590,149725587,0,15144798,residential,,False,True,74.67197631584088,"LINESTRING (-98.467238 29.42686, -98.468009 29.426856)",,Gorman Street,,,,,,
149725590,149875530,0,15154231,residential,,False,False,80.56084747209192,"LINESTRING (-98.467238 29.42686, -98.4672376 29.4275845)",,Muncey Street,,,,,,
149725594,149725590,0,15144798,residential,,False,True,154.3776118175281,"LINESTRING (-98.465644 29.426862, -98.467238 29.42686)",,Gorman Street,,,,,,
149725594,149875533,0,15160496,residential,,False,False,80.72908313596355,"LINESTRING (-98.465644 29.426862, -98.465649 29.427588)",,North Palmetto Street,,,,,,
149725594,149958441,0,15160496,residential,,False,True,57.488184606640715,"LINESTRING (-98.465644 29.426862, -98.465642 29.426345)",,North Palmetto Street,,,,,,
149725604,149806238,0,156137202,secondary,,False,True,8.562021446665444,"LINESTRING (-98.452233 29.426994, -98.452233 29.426917)",,North Walters Street,,,,,,
149725604,149684266,0,15144803,residential,,False,False,224.59498832298732,"LINESTRING (-98.452233 29.426994, -98.451355 29.426997, -98.449914 29.427003)",,Gorman Street,,,,,,
149725604,149806241,0,156137202,secondary,,False,False,48.370734109109506,"LINESTRING (-98.452233 29.426994, -98.452232 29.4271371, -98.45223 29.427429)",,North Walters Street,,,,,,
149725609,7904325550,0,15144803,residential,,False,False,124.91611095191406,"LINESTRING (-98.447395 29.42701, -98.4461052 29.4270074)",,Gorman Street,,,,,,
149725609,149684266,0,15144803,residential,,False,True,243.96375336096636,"LINESTRING (-98.447395 29.42701, -98.449914 29.427003)",,Gorman Street,,,,,,
149725609,8179784749,0,156137199,residential,,False,True,32.03532704422746,"LINESTRING (-98.447395 29.42701, -98.4473946 29.4267219)",,North Mel Waiters Way,,,,,,
149725609,149677222,0,156137199,residential,,False,False,121.53660028529288,"LINESTRING (-98.447395 29.42701, -98.447393 29.427588, -98.447392 29.428103)",,North Mel Waiters Way,,,,,,
149725610,149725616,0,15144803,residential,,False,False,150.60704977512108,"LINESTRING (-98.445374 29.427006, -98.443819 29.427019)",,Gorman Street,,,,,,
149725610,7904325550,0,15144803,residential,,False,True,70.8161251307009,"LINESTRING (-98.445374 29.427006, -98.4461052 29.4270074)",,Gorman Street,,,,,,
149725610,149958464,0,15170764,residential,,False,True,75.06068042506257,"LINESTRING (-98.445374 29.427006, -98.445366 29.426331)",,North Rosary Street,,,,,,
149725616,149725610,0,15144803,residential,,False,True,150.60704977512108,"LINESTRING (-98.443819 29.427019, -98.445374 29.427006)",,Gorman Street,,,,,,
149725616,149677240,0,15159276,residential,,False,False,103.5441381323713,"LINESTRING (-98.443819 29.427019, -98.443855 29.42712, -98.443866 29.427236, -98.443857 29.427945)",,North Onslow Street,,,,,,
149725616,149945880,0,15159276,residential,,False,True,93.07868127531057,"LINESTRING (-98.443819 29.427019, -98.443789 29.426954, -98.443746 29.426906, -98.443612 29.42678, -98.443452 29.426619, -98.443396 29.426549, -98.443364 29.426483, -98.443345 29.426392, -98.443345 29.42632)",,North Onslow Street,,,,,,
149728815,149728822,0,15145017,secondary,4,False,False,72.39918380044222,"LINESTRING (-98.4732623 29.4198291, -98.4732613 29.419178)",,South Hackberry Street,,,,,,
149728815,10168303184,0,15145017,secondary,4,False,True,42.376486254086146,"LINESTRING (-98.4732623 29.4198291, -98.4732629 29.4202102)",,South Hackberry Street,,,,,,
149728815,149802560,0,15149354,residential,,False,True,142.42596170627277,"LINESTRING (-98.4732623 29.4198291, -98.473369 29.4198404, -98.474732 29.419836)",,Idaho Street,,,,,,
149728815,149703599,0,15149355,residential,,False,False,145.81492712517567,"LINESTRING (-98.4732623 29.4198291, -98.4731808 29.4198198, -98.4717576 29.419806)",,Idaho Street,,,,,,
149728822,149728826,0,15145017,secondary,4,False,False,71.4651459450258,"LINESTRING (-98.4732613 29.419178, -98.4732603 29.4185353)",,South Hackberry Street,,,,,,
149728822,149728815,0,15145017,secondary,4,False,True,72.39918380044222,"LINESTRING (-98.4732613 29.419178, -98.4732623 29.4198291)",,South Hackberry Street,,,,,,
149728822,149703602,0,15183077,residential,,False,False,145.53649422186925,"LINESTRING (-98.4732613 29.419178, -98.4717587 29.419177)",,Omaha Street,,,,,,
149728822,150103984,0,15183077,residential,,False,True,141.86629288457274,"LINESTRING (-98.4732613 29.419178, -98.474726 29.419174)",,Omaha Street,,,,,,
149728826,149728822,0,15145017,secondary,4,False,True,71.4651459450258,"LINESTRING (-98.4732603 29.4185353, -98.4732613 29.419178)",,South Hackberry Street,,,,,,
149728826,150087668,0,49424616,residential,,False,True,142.65021894694942,"LINESTRING (-98.4732603 29.4185353, -98.474733 29.418521)",,Montana Street,,,,,,
149728826,149703605,0,169549426,residential,2,False,False,145.33690818100428,"LINESTRING (-98.4732603 29.4185353, -98.4717598 29.418527)",,Montana Street,,,,,,
149728826,11147343942,0,169549439,secondary,4,False,False,48.63673830030584,"LINESTRING (-98.4732603 29.4185353, -98.47326 29.4180979)",,South Hackberry Street,,,,,,
149728833,149916947,0,15157033,residential,,False,True,142.48838373482874,"LINESTRING (-98.4732599 29.417879, -98.474731 29.417874)",,Kansas Street,,,,,,
149728833,149728836,0,169549439,secondary,4,False,False,18.58086005767936,"LINESTRING (-98.4732599 29.417879, -98.4732607 29.4177119)",,South Hackberry Street,,,,,,
149728833,11147343942,0,169549439,secondary,4,False,True,24.340606280134637,"LINESTRING (-98.4732599 29.417879, -98.47326 29.418051, -98.47326 29.4180979)",,South Hackberry Street,,,,,,
149728836,149703610,0,15145422,service,,False,False,145.23890914172915,"LINESTRING (-98.4732607 29.4177119, -98.4717612 29.4177081)",,South Schubach Street,,,alley,,,
149728836,149728839,0,169549439,secondary,4,False,False,54.37450032532224,"LINESTRING (-98.4732607 29.4177119, -98.4732596 29.4172229)",,South Hackberry Street,,,,,,
149728836,149728833,0,169549439,secondary,4,False,True,18.58086005767936,"LINESTRING (-98.4732607 29.4177119, -98.4732599 29.417879)",,South Hackberry Street,,,,,,
149728839,149703613,0,15152166,residential,,False,False,145.045289946578,"LINESTRING (-98.4732596 29.4172229, -98.4717621 29.4172223)",,Wyoming Street,,,,,,
149728839,149845923,0,15152166,residential,,False,True,142.22670874578628,"LINESTRING (-98.4732596 29.4172229, -98.474728 29.4172234)",,Wyoming Street,,,,,,
149728839,6924394810,0,169549439,secondary,4,False,False,50.54929341209612,"LINESTRING (-98.4732596 29.4172229, -98.4732593 29.4167683)",,South Hackberry Street,,,,,,
149728839,149728836,0,169549439,secondary,4,False,True,54.37450032532224,"LINESTRING (-98.4732596 29.4172229, -98.4732607 29.4177119)",,South Hackberry Street,,,,,,
149728843,149767903,0,28402046,residential,,False,False,71.17240630293533,"LINESTRING (-98.4732588 29.415922, -98.472524 29.4159226)",,Dakota Street,,,,,,
149728843,11147367535,0,28402046,residential,,False,True,43.799887680163245,"LINESTRING (-98.4732588 29.415922, -98.473711 29.4159217)",,Dakota Street,,,,,,
149728843,149728845,0,169549439,secondary,4,False,False,72.72159056074068,"LINESTRING (-98.4732588 29.415922, -98.4732585 29.415268)",,South Hackberry Street,,,,,,
149728843,149640748,0,169549439,secondary,4,False,True,72.83279014437215,"LINESTRING (-98.4732588 29.415922, -98.4732592 29.416577)",,South Hackberry Street,,,,,,
149728845,150116169,0,15185697,residential,,False,True,143.88578654608563,"LINESTRING (-98.4732585 29.415268, -98.474744 29.415267)",,Fairfax Street,,,,,,
149728845,10758405292,0,169549439,secondary,4,False,False,32.713599367497515,"LINESTRING (-98.4732585 29.415268, -98.4732583 29.4149738)",,South Hackberry Street,,,,,,
149728845,149728843,0,169549439,secondary,4,False,True,72.72159056074068,"LINESTRING (-98.4732585 29.415268, -98.4732588 29.415922)",,South Hackberry Street,,,,,,
